1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,FireplaceQu,Fireplaces,FullBath,GarageArea,GarageCars,GarageFinish,GarageQual,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LowQualFinSF,MasVnrArea,MiscVal,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,TotalSF,Functional_int,HouseStyle_int,HouseStyle_1st,HouseStyle_2st,HouseStyle_15st,Foundation_int,MasVnrType_int,BsmtFinType1_int,BsmtFinType1_Unf,HasWoodDeck,HasOpenPorch,HasEnclosedPorch,Has3SsnPorch,HasScreenPorch,YearsSinceRemodel,Total_Home_Quality,LotFrontage_log,LotArea_log,MasVnrArea_log,BsmtFinSF1_log,BsmtFinSF2_log,BsmtUnfSF_log,TotalBsmtSF_log,1stFlrSF_log,2ndFlrSF_log,LowQualFinSF_log,GrLivArea_log,BsmtFullBath_log,BsmtHalfBath_log,FullBath_log,HalfBath_log,BedroomAbvGr_log,KitchenAbvGr_log,TotRmsAbvGrd_log,Fireplaces_log,GarageCars_log,GarageArea_log,WoodDeckSF_log,OpenPorchSF_log,EnclosedPorch_log,3SsnPorch_log,ScreenPorch_log,PoolArea_log,MiscVal_log,YearRemodAdd_log,TotalSF_log,Alley_Grvl,Alley_Pave,Alley_missing,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType1_missing,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFinType2_missing,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_missing,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageCond_missing,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_missing,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscFeature_missing,MoSold_1,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Utilities_AllPub,Utilities_NoSeWa,Utilities_missing,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SalePrice
1652,665.1416330443618,153,2,2,0,1480.0,0.0,1.0,1.0,0,120.0,1,0,2,0,1,1,2,482.0,2.0,0,2,1652,0,0,1,1,1,5587,64.0,0,186.0,0,53,5,8,0,0,0,0,0,5,1600.0,162,2008,2008,3917.1416330443617,0,5,1,0,0,3,3,6,0,0,0,1,0,1,0,13,4.174541104216377,8.628378509924286,5.231162091360629,7.300479566439466,0.009950330853168092,4.7958731868099616,7.378389959073398,7.410353147409501,6.501517321869645,0.009950330853168092,7.410353147409501,0.6981347220709843,0.6981347220709843,1.1019400787607843,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.7934247485471162,0.6981347220709843,1.1019400787607843,6.180037357371996,5.0938115486181985,3.9891692146047997,0.009950330853168092,5.037017535370374,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.605397342403343,8.273375299400406,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,12.880294363972055
2411,2065.0,0,4,2,1,2096.0,0.0,1.0,0.0,0,300.0,1,0,2,1,2,2,3,813.0,3.0,0,2,4476,1,0,1,0,0,15623,160.0,0,54.598150033144236,0,78,5,10,0,555,0,0,0,10,2396.0,171,1996,1996,6872.0,0,6,0,1,0,3,0,6,0,0,0,1,1,1,11,15,5.081466474856847,9.656564112597273,4.018329773844182,7.648267799607765,0.009950330853168092,5.70714348678838,7.781977406307201,7.788215703775464,7.633374489938925,0.009950330853168092,8.406710691877068,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.6981347220709843,1.6114359150967734,0.6981347220709843,2.3988039507345884,1.1019400787607843,1.3887912413184778,6.701972650939365,5.1475526146582995,4.369574426734642,0.009950330853168092,0.009950330853168092,0.009950330853168092,6.320786279700354,0.009950330853168092,7.599406340914545,8.835357426089265,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13.521140839642674
1130,665.1416330443618,0,2,2,3,821.0,0.0,1.0,0.0,2,299.0,1,0,2,2,1,1,1,720.0,2.0,2,2,1130,0,0,1,2,0,10800,60.0,0,54.598150033144236,0,0,6,5,0,0,0,0,0,5,1120.0,229,1920,1950,2915.1416330443617,0,5,1,0,0,1,0,3,0,0,1,1,1,1,56,11,4.111037785163761,9.287394927258246,4.018329773844182,6.711752560432303,0.009950330853168092,5.703815807433991,7.021985343638973,7.030866317810013,6.501517321869645,0.009950330853168092,7.030866317810013,0.6981347220709843,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.7934247485471162,0.6981347220709843,1.1019400787607843,6.580653006814287,5.438122786238913,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,7.9780200921347255,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,11.695255355062795
1572,665.1416330443618,0,3,2,0,1159.0,0.0,1.0,0.0,2,413.0,1,0,2,2,2,2,1,995.0,3.0,1,2,1572,1,1,1,2,1,35133,50.0,0,226.0,0,263,4,5,0,0,0,263,1,5,1572.0,0,1963,1963,3809.1416330443617,0,5,1,0,0,2,2,3,0,1,0,1,1,0,44,9,3.932021691934835,10.466924886197868,5.42499406937454,7.056183904752907,0.009950330853168092,6.025890128122969,7.360746260317155,7.360746260317155,6.501517321869645,0.009950330853168092,7.360746260317155,0.6981347220709843,0.009950330853168092,0.6981347220709843,0.6981347220709843,1.3887912413184778,0.6981347220709843,1.7934247485471162,1.1019400787607843,1.3887912413184778,6.903757297694839,0.009950330853168092,5.575986981216812,0.009950330853168092,0.009950330853168092,5.575986981216812,0.009950330853168092,0.009950330853168092,7.582743580551143,8.245424266028108,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,12.137263685701864
949,272.0,0,4,2,3,392.0,0.0,1.0,0.0,2,392.0,1,236,1,2,1,0,1,392.0,1.0,2,2,1221,0,1,1,2,0,9738,60.0,0,54.598150033144236,0,0,7,5,0,0,0,0,0,7,784.0,0,1924,1950,2005.0,0,2,0,0,1,1,0,4,0,1,1,0,1,1,56,12,4.111037785163761,9.183894748760139,4.018329773844182,5.973835056838156,0.009950330853168092,5.973835056838156,6.665696456554773,6.8564725108549744,5.609508424550726,0.009950330853168092,7.1082523230041135,0.6981347220709843,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.6114359150967734,0.6981347220709843,2.080690761080268,0.009950330853168092,0.6981347220709843,5.973835056838156,0.009950330853168092,0.009950330853168092,5.468102334337813,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.576102466186603,7.6039029535543206,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,11.560772327227417
1014,685.0,0,3,2,2,440.0,0.0,1.0,0.0,3,538.0,1,0,2,2,1,0,2,420.0,2.0,2,3,1699,0,2,2,2,1,10615,107.0,0,54.598150033144236,0,74,5,3,0,0,0,0,0,7,978.0,0,1900,1970,2677.0,0,6,0,1,0,2,0,4,0,1,0,1,1,1,39,8,4.682223815430383,9.270118517985978,4.018329773844182,6.089067550926717,0.009950330853168092,6.2897341236125905,6.886541856982939,6.922653743644104,6.530892204879113,0.009950330853168092,7.438389412379948,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.3887912413184778,1.1019400787607843,2.080690761080268,0.009950330853168092,1.1019400787607843,6.0426565863694055,0.009950330853168092,4.317621437981545,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.586301380706567,7.892829260374094,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,11.461642696843066
1624,665.1416330443618,0,2,2,3,1456.0,0.0,1.0,0.0,1,168.0,1,192,2,1,3,1,2,757.0,3.0,1,2,1624,0,0,1,1,0,12461,89.0,0,54.598150033144236,0,114,5,8,0,0,0,0,0,5,1624.0,0,1994,1995,3913.1416330443617,0,5,1,0,0,3,0,6,0,1,0,0,1,1,11,13,4.499920775268994,9.430440095543261,4.018329773844182,7.2841416695896335,0.009950330853168092,5.129957884770136,7.393269248591057,7.393269248591057,6.501517321869645,0.009950330853168092,7.393269248591057,0.6981347220709843,0.009950330853168092,1.1019400787607843,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.7934247485471162,0.6981347220709843,1.3887912413184778,6.630696578167487,0.009950330853168092,4.74501908110449,5.262742001034116,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.598905466878899,8.272353888402423,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,12.476103599529843
831,829.0,0,3,2,3,665.1416330443618,0.0,0.0,0.0,1,831.0,1,0,2,1,1,0,2,493.0,2.0,1,2,1660,1,0,1,1,0,8935,68.0,0,95.0,0,68,5,7,0,0,0,0,0,7,831.0,144,2002,2002,2491.0,0,6,0,1,0,3,2,1,1,0,0,1,1,1,7,12,4.234251421632511,9.097844459817345,4.564452352709533,6.501517321869645,0.009950330853168092,6.723844459979747,6.723844459979747,6.723844459979747,6.7214377489108355,0.009950330853168092,7.415181130064768,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.3887912413184778,0.6981347220709843,2.080690761080268,0.009950330853168092,1.1019400787607843,6.202555759898017,4.976802705559804,4.234251421632511,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.602406328164589,7.820844892740384,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,12.180759965737863
1028,776.0,0,3,2,3,665.1416330443618,0.0,0.0,0.0,2,994.0,1,0,2,2,2,1,2,442.0,2.0,0,2,1804,1,1,1,1,0,7500,60.0,0,54.598150033144236,0,60,5,7,0,0,0,0,0,7,994.0,140,1999,1999,2798.0,0,6,0,1,0,3,0,1,1,0,0,1,1,1,11,12,4.111037785163761,8.922792957124328,4.018329773844182,6.501517321869645,0.009950330853168092,6.902752787359345,6.902752787359345,6.936352453959812,6.6554532202977,0.009950330853168092,7.49832141091784,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.3887912413184778,0.6981347220709843,2.080690761080268,0.6981347220709843,1.1019400787607843,6.093592343153793,4.948830809849139,4.111037785163761,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.600907459529583,7.937021062213609,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,12.149507585033072
1622,665.1416330443618,0,3,2,1,1159.0,0.0,1.0,0.0,2,90.0,1,0,1,2,2,1,1,1356.0,4.0,0,2,1622,0,0,1,2,1,32463,66.68633104092515,0,149.0,0,0,4,4,0,0,0,0,0,7,1249.0,439,1961,1975,3536.1416330443617,0,5,1,0,0,2,3,4,0,0,1,1,1,1,32,8,4.215031984076325,10.387887370099062,5.010701958540799,7.056183904752907,0.009950330853168092,4.510969390589264,7.130906830264347,7.392037728925061,6.501517321869645,0.009950330853168092,7.392037728925061,0.6981347220709843,0.009950330853168092,0.6981347220709843,0.009950330853168092,1.3887912413184778,0.6981347220709843,2.080690761080268,0.6981347220709843,1.6114359150967734,7.213039029004475,6.086797453926773,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.588834939023752,8.171077058810841,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,12.031725210748633
764,677.0,0,2,2,3,665.1416330443618,0.0,0.0,0.0,1,776.0,1,0,2,1,1,0,2,492.0,2.0,2,2,1441,1,0,1,1,0,2645,24.0,0,456.0,0,0,5,8,0,0,0,0,0,5,776.0,206,1999,2000,2217.0,0,6,0,1,0,3,2,1,1,0,1,1,1,1,7,13,3.219275744889528,7.880808123957253,6.124705272492875,6.501517321869645,0.009950330853168092,6.6554532202977,6.6554532202977,6.639888905636524,6.519162037094163,0.009950330853168092,7.273793252633609,0.009950330853168092,0.009950330853168092,1.1019400787607843,0.6981347220709843,1.1019400787607843,0.6981347220709843,1.7934247485471162,0.009950330853168092,1.1019400787607843,6.200529457812633,5.332767101277263,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,0.009950330853168092,7.601407332072496,7.704365676466425,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,12.066816325306588
